reviewId,author_name,rating,reviewTitle,review_text,date,care_type,URL,Property Name,Property Address,City,State,Zip Code,Category
1242369,Anonymous,5.0,Review of TLC,I have been using the therapy services here at TLC Care Center. Physical therapy has been fine and the care has been excellent for the most part. I am very pleased with my stay and haven't had any trouble. The staff is friendly. I would gladly recommend TLC.,2020-02-24T05:24:08.000Z,Nursing Home,https://www.aplaceformom.com/community/tlc-care-center-94250,TLC Care Center,"1500 W Warm Springs Rd, Henderson, NV 89014",henderson,nevada,89014,nursing-homes
1307660,Anonymous,4.0,"Nice place overall, quality of the food is inconsistent","Overall I think they do a good job at Sunrise. It's a nice looking place, and the staff is friendly and professional. My one comment would be that the quality of the food can be very inconsistent.",2016-02-22T19:21:00.000Z,Memory Care,https://www.aplaceformom.com/community/bickford-of-upper-arlington-65627,Bickford of Upper Arlington,"3500 Riverside Dr., Columbus, OH 43221",columbus,ohio,43221,nursing-homes
1151532,Anonymous,4.5,Nice staff,The staff is very nice here and they always go out of their way to help when needed. The residents here are very personable and nice too. There are lots of fun activities for the residents to participate in and the residents seem to love them.,2016-01-11T22:15:51.000Z,Assisted Living,https://www.aplaceformom.com/community/the-rivers-88309,The Rivers,"11111 River Hills Dr, Burnsville, MN 55337",burnsville,minnesota,55337,independent-living
1388505,James Christiani,5.0,Finally a great place,"This is such a wonderful place.  My friend loves it here.  These people treat those in their care with respect and compasion.  Very interested and focused on what is best for the client.  They view these folks as people not patients. 

This is the end of a tough journey.  We looked at over 20 places.  She stayed at one place which the cost doubled in 3 months they gave her Covid 19 then kicked her out after she recovered.  2 other places which seamed great on the wall through.  But, were awful and abusive.

Nothing but good things to say about Hearthstone Communities.",2022-10-06T17:46:37.000Z,Residential Care Home,https://www.aplaceformom.com/community/hearthstone-communities-macomb-i-1446147,Hearthstone Communities Macomb I,"50036 Barrett, Macomb Township, MI 48044",sterling-heights,michigan,48044,care-homes
1202050,Kevin Volkert,5.0,Mirabella Review,"I can not say enough for ""A Place for Mom"", they helped us find a place for mom.  Extremely helpful, resourceful, and a pleasure to work with.   After reviewing many different facilities for mom we finally found Mirabella.  It is clean, the people are friendly and courteous.  The other folks in Mirabella are happy with smiles on their faces.  They offer many different activities for members to do both internal and external.  The dining area is clean and everyone is treated as if it were a restaurant.  They even cover every table with a table cloth and set up the silverware.   They treat everyone with respect and the proper care they need.  I can tell you this is the kind of place I would like to be when I get older.",2018-11-15T01:49:34.000Z,Memory Care,https://www.aplaceformom.com/community/mirabella-assisted-living-and-memory-care-51033,Mirabella Assisted Living and Memory Care,"4242 Bryant Irvin Road, Fort Worth, TX 76109",fort-worth,texas,76109,independent-living
1300528,Anonymous,5.0,,I think its a wonderful facility.  Sara the mananger is outstanding and the staff overall were very nice.  The place is very clean and orderly.,2015-04-04T00:24:04.000Z,Residential Care Home,https://www.aplaceformom.com/community/eleanors-residential-home-99181,Eleanor's Residential Home,"4926 Shenandoah Ave, Los Angeles, CA 90056",beverly-hills,california,90056,care-homes
1377364,Jackie B,1.0,Would not recommend for memory care,"My dad had Alzheimer’s. Waltonwood’s strengths are independent/assisted living. For memory care the majority of staff didn’t understand Alzheimer’s. Many staff were frequently sitting in a corner of the common TV room on their phones. When I would arrive to see my father and asked questions about how he was doing,  it seemed to disturb them from their leisure. Those familiar with Alzheimer’s know, many patients wander in the evening/night. I got frequent calls from staff telling me that they couldn’t keep an eye on my father and that they weren’t staffed for this. They warned if things didn’t  change we would need to spend the night or pay for a nightly sitter.  This was on top of paying [fee removed]. Thankfully we moved him to a facility that understood/is able to care for people w/memory loss.  Waltonwood is a large facility that has memory care because they need to offer it, but they do not specialize in it.  We were treated poorly by staff, as they felt my dad was a nuisance. ",2022-07-28T17:29:51.000Z,Memory Care,https://www.aplaceformom.com/community/waltonwood-cherry-hill-102286,Waltonwood Cherry Hill,"42600 Cherry Hill Road, Canton, MI 48187",livonia,michigan,48187,nursing-homes
1273722,Donna F. Tesch,4.0,Very Nice Building and Transportation is Provided,"I plan to move in on the 1st of September. It looks good to me. They take dogs and cats so I'm going to take my dog. Edina Park has been there forever. I've lived in Bloomington for 49 years and it seems like it's been there as long. The building is very tall and very different from what's around it. It's quite an old building but it doesn't look old - they've kept it up over the years and they're remodeling it now. There is a swimming pool and a daily activity program posted in the entry way. They have a bus service. It's really quite close to a large mall and they take you to your doctors appointments.

The provide meals. I'm renting a one bedroom and a den and 48 meals a month. You can buy more meals and they have people that will do your laundry and things for a fee. The people that I talked to were all quite friendly and seemed to like it. ",2013-08-06T18:27:45.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-edina-88463,Brookdale Edina,"3330 Edinborough Way, Edina, MN 55435",minnetonka,minnesota,55435,nursing-homes
1291079,Anonymous,5.0,The transition is going well,Things are going fine. Things are going well. It seems that the transition is going well. We do not have any complaints and have not had any problems with the facility or the staff at Cedarwood. We hope things continue to go well.,2016-02-05T23:06:02.000Z,Memory Care,https://www.aplaceformom.com/community/cedarwood-at-sandy-72905,Cedarwood at Sandy,"10970 S 700 E, Sandy, UT 84070",west-jordan,utah,84070,independent-living
1113513,Anonymous,5.0,Best rehab in Indy!,"My 84 year old mother recently stayed at the Forum for therapy after a difficult bout with pneumonia.  She was so weak she could not even stand alone, we were afraid she would never be able to return home alone again to the house she has lived in and loved for 47 years.
A representative from the Forum came to the hospital to meet with us and explain all of her options and what to expect, she told us how my mothers medicare and supplemental insurance worked and even told us how much she would have to pay each day after her insurance coverage ran out. She spent over an hour with us answering all of our questions and even gave us her personal cell phone number in case we thought of any other questions and told us to call her night or day if we had any problems.
Well we never had to call her because my mothers care while there was far beyond what we could have ever expected.  The nurses and aides were so friendly and genuinely seemed to care about her and made an effort to go out of their way to take care of her.  Her therapist were very diligent and patient with her and not only got her back to where she was before the pneumonia but helped her get equipment for home to make life easier and keep her safe.
Thank you Forum from the bottom of my heart, your wonderful staff has made such an incredible difference to our whole family!",2015-08-17T16:09:44.000Z,Memory Care,https://www.aplaceformom.com/community/the-forum-at-the-crossing-66345,The Forum at the Crossing,"8505 Woodfield Crossing Blvd, Indianapolis, IN 46240",indianapolis,indiana,46240,nursing-homes
1400497,Donetta D,5.0,,Everyone is so nice and helpful here.  Would highly recommend to anyone!,2022-12-16T20:59:18.000Z,Independent Living,https://www.aplaceformom.com/community/story-point-chesterton-1410631,StoryPoint Chesterton,"700 Dickinson Rd, Chesterton, IN 46304",valparaiso,indiana,46304,independent-living
1455028,Colin Jackson,5.0,Simply Amazing!,"I was looking for a facility to take my father to and a friend of mine recommended I check out the Waterford in Plano. I called for a tour and the director of sales was very accomadating from the moment we stepped foot in the building. After touring the facility I felt such piece of mind knowing that my father was going to be in a clean and welcoming environment. If you have a loved one who needs care then look no further than the Waterford in Plano, you won't regret it! ",2023-12-29T04:21:59.000Z,Assisted Living,https://www.aplaceformom.com/community/the-waterford-at-plano-50376,The Waterford at Plano,"3401 Premier Drive, Plano, TX 75023",plano,texas,75023,independent-living
1335257,Brenda,5.0,I would recommend,"We chose Brookdale Conways because it is close to my grandfathers significant other, so the location was good and it was also recommended to us. The room sizes at the facility are pretty standard to others we have seen. I know they try to work with the residents to get suggestions on the food, but my grandfather says the quality of the food is not always great. The administrator is very on top of things and is great with communication, they run a good ship.  I would recommend to other families. 
",2021-09-02T18:28:56.000Z,Assisted Living,https://www.aplaceformom.com/community/brookdale-conway-64335,Brookdale Conway,"872 Singleton Ridge Road, Conway, SC 29526",myrtle-beach,south-carolina,29526,independent-living
